timestamp_saved,timestamp,type,region_name,totalClients,totalClientsWithoutService,totalClientsWithService,percentageClientsWithoutService,percentageClientsWithService
07/25/2023 06:30 AM,07/25/2023 02:30 AM,totals,,1468223,3368,1464855,0.23,99.77
07/25/2023 06:30 AM,07/25/2023 02:30 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:30 AM,07/25/2023 02:30 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:30 AM,07/25/2023 02:30 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 06:30 AM,07/25/2023 02:30 AM,region,Caguas,250514,80,250434,0.03,99.97
07/25/2023 06:30 AM,07/25/2023 02:30 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:30 AM,07/25/2023 02:30 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 06:30 AM,07/25/2023 02:30 AM,region,San Juan,253068,2659,250409,1.05,98.95
07/25/2023 06:35 AM,07/25/2023 02:35 AM,totals,,1468223,3048,1465175,0.21,99.79
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Caguas,250514,80,250434,0.03,99.97
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,San Juan,253068,2340,250728,0.92,99.08
07/25/2023 06:35 AM,07/25/2023 02:35 AM,totals,,1468223,3048,1465175,0.21,99.79
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Caguas,250514,80,250434,0.03,99.97
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 06:35 AM,07/25/2023 02:35 AM,region,San Juan,253068,2340,250728,0.92,99.08
07/25/2023 06:40 AM,07/25/2023 02:40 AM,totals,,1468223,3047,1465176,0.21,99.79
07/25/2023 06:40 AM,07/25/2023 02:40 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:40 AM,07/25/2023 02:40 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:40 AM,07/25/2023 02:40 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 06:40 AM,07/25/2023 02:40 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:40 AM,07/25/2023 02:40 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:40 AM,07/25/2023 02:40 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 06:40 AM,07/25/2023 02:40 AM,region,San Juan,253068,2338,250730,0.92,99.08
07/25/2023 06:41 AM,07/25/2023 02:40 AM,totals,,1468223,3047,1465176,0.21,99.79
07/25/2023 06:41 AM,07/25/2023 02:40 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:41 AM,07/25/2023 02:40 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:41 AM,07/25/2023 02:40 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 06:41 AM,07/25/2023 02:40 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:41 AM,07/25/2023 02:40 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:41 AM,07/25/2023 02:40 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 06:41 AM,07/25/2023 02:40 AM,region,San Juan,253068,2338,250730,0.92,99.08
07/25/2023 06:45 AM,07/25/2023 02:45 AM,totals,,1468223,3048,1465175,0.21,99.79
07/25/2023 06:45 AM,07/25/2023 02:45 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:45 AM,07/25/2023 02:45 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:45 AM,07/25/2023 02:45 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 06:45 AM,07/25/2023 02:45 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:45 AM,07/25/2023 02:45 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:45 AM,07/25/2023 02:45 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 06:45 AM,07/25/2023 02:45 AM,region,San Juan,253068,2339,250729,0.92,99.08
07/25/2023 06:47 AM,07/25/2023 02:45 AM,totals,,1468223,3048,1465175,0.21,99.79
07/25/2023 06:47 AM,07/25/2023 02:45 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:47 AM,07/25/2023 02:45 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:47 AM,07/25/2023 02:45 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 06:47 AM,07/25/2023 02:45 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:47 AM,07/25/2023 02:45 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:47 AM,07/25/2023 02:45 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 06:47 AM,07/25/2023 02:45 AM,region,San Juan,253068,2339,250729,0.92,99.08
07/25/2023 06:50 AM,07/25/2023 02:50 AM,totals,,1468223,3051,1465172,0.21,99.79
07/25/2023 06:50 AM,07/25/2023 02:50 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:50 AM,07/25/2023 02:50 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:50 AM,07/25/2023 02:50 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 06:50 AM,07/25/2023 02:50 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:50 AM,07/25/2023 02:50 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:50 AM,07/25/2023 02:50 AM,region,Ponce,212508,5,212503,0.0,100.0
07/25/2023 06:50 AM,07/25/2023 02:50 AM,region,San Juan,253068,2340,250728,0.92,99.08
07/25/2023 06:52 AM,07/25/2023 02:50 AM,totals,,1468223,3051,1465172,0.21,99.79
07/25/2023 06:52 AM,07/25/2023 02:50 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:52 AM,07/25/2023 02:50 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:52 AM,07/25/2023 02:50 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 06:52 AM,07/25/2023 02:50 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:52 AM,07/25/2023 02:50 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:52 AM,07/25/2023 02:50 AM,region,Ponce,212508,5,212503,0.0,100.0
07/25/2023 06:52 AM,07/25/2023 02:50 AM,region,San Juan,253068,2340,250728,0.92,99.08
07/25/2023 06:55 AM,07/25/2023 02:55 AM,totals,,1468223,3065,1465158,0.21,99.79
07/25/2023 06:55 AM,07/25/2023 02:55 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:55 AM,07/25/2023 02:55 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:55 AM,07/25/2023 02:55 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 06:55 AM,07/25/2023 02:55 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:55 AM,07/25/2023 02:55 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:55 AM,07/25/2023 02:55 AM,region,Ponce,212508,6,212502,0.0,100.0
07/25/2023 06:55 AM,07/25/2023 02:55 AM,region,San Juan,253068,2353,250715,0.93,99.07
07/25/2023 06:58 AM,07/25/2023 02:55 AM,totals,,1468223,3065,1465158,0.21,99.79
07/25/2023 06:58 AM,07/25/2023 02:55 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 06:58 AM,07/25/2023 02:55 AM,region,Bayamon,216496,288,216208,0.13,99.87
07/25/2023 06:58 AM,07/25/2023 02:55 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 06:58 AM,07/25/2023 02:55 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 06:58 AM,07/25/2023 02:55 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 06:58 AM,07/25/2023 02:55 AM,region,Ponce,212508,6,212502,0.0,100.0
07/25/2023 06:58 AM,07/25/2023 02:55 AM,region,San Juan,253068,2353,250715,0.93,99.07
07/25/2023 07:00 AM,07/25/2023 03:00 AM,totals,,1468223,3064,1465159,0.21,99.79
07/25/2023 07:00 AM,07/25/2023 03:00 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 07:00 AM,07/25/2023 03:00 AM,region,Bayamon,216496,289,216207,0.13,99.87
07/25/2023 07:00 AM,07/25/2023 03:00 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 07:00 AM,07/25/2023 03:00 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:00 AM,07/25/2023 03:00 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:00 AM,07/25/2023 03:00 AM,region,Ponce,212508,6,212502,0.0,100.0
07/25/2023 07:00 AM,07/25/2023 03:00 AM,region,San Juan,253068,2351,250717,0.93,99.07
07/25/2023 07:05 AM,07/25/2023 03:05 AM,totals,,1468223,3063,1465160,0.21,99.79
07/25/2023 07:05 AM,07/25/2023 03:05 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 07:05 AM,07/25/2023 03:05 AM,region,Bayamon,216496,289,216207,0.13,99.87
07/25/2023 07:05 AM,07/25/2023 03:05 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 07:05 AM,07/25/2023 03:05 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:05 AM,07/25/2023 03:05 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:05 AM,07/25/2023 03:05 AM,region,Ponce,212508,6,212502,0.0,100.0
07/25/2023 07:05 AM,07/25/2023 03:05 AM,region,San Juan,253068,2351,250717,0.93,99.07
07/25/2023 07:06 AM,07/25/2023 03:05 AM,totals,,1468223,3063,1465160,0.21,99.79
07/25/2023 07:06 AM,07/25/2023 03:05 AM,region,Arecibo,177369,75,177294,0.04,99.96
07/25/2023 07:06 AM,07/25/2023 03:05 AM,region,Bayamon,216496,289,216207,0.13,99.87
07/25/2023 07:06 AM,07/25/2023 03:05 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 07:06 AM,07/25/2023 03:05 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:06 AM,07/25/2023 03:05 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:06 AM,07/25/2023 03:05 AM,region,Ponce,212508,6,212502,0.0,100.0
07/25/2023 07:06 AM,07/25/2023 03:05 AM,region,San Juan,253068,2351,250717,0.93,99.07
07/25/2023 07:10 AM,07/25/2023 03:10 AM,totals,,1468223,3067,1465156,0.21,99.79
07/25/2023 07:10 AM,07/25/2023 03:10 AM,region,Arecibo,177369,76,177293,0.04,99.96
07/25/2023 07:10 AM,07/25/2023 03:10 AM,region,Bayamon,216496,289,216207,0.13,99.87
07/25/2023 07:10 AM,07/25/2023 03:10 AM,region,Carolina,141663,205,141458,0.14,99.86
07/25/2023 07:10 AM,07/25/2023 03:10 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:10 AM,07/25/2023 03:10 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:10 AM,07/25/2023 03:10 AM,region,Ponce,212508,5,212503,0.0,100.0
07/25/2023 07:10 AM,07/25/2023 03:10 AM,region,San Juan,253068,2355,250713,0.93,99.07
07/25/2023 07:15 AM,07/25/2023 03:15 AM,totals,,1468223,3195,1465028,0.22,99.78
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Arecibo,177369,76,177293,0.04,99.96
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Bayamon,216496,289,216207,0.13,99.87
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,San Juan,253068,2483,250585,0.98,99.02
07/25/2023 07:15 AM,07/25/2023 03:15 AM,totals,,1468223,3195,1465028,0.22,99.78
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Arecibo,177369,76,177293,0.04,99.96
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Bayamon,216496,289,216207,0.13,99.87
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 07:15 AM,07/25/2023 03:15 AM,region,San Juan,253068,2483,250585,0.98,99.02
07/25/2023 07:20 AM,07/25/2023 03:20 AM,totals,,1468223,3166,1465057,0.22,99.78
07/25/2023 07:20 AM,07/25/2023 03:20 AM,region,Arecibo,177369,76,177293,0.04,99.96
07/25/2023 07:20 AM,07/25/2023 03:20 AM,region,Bayamon,216496,272,216224,0.13,99.87
07/25/2023 07:20 AM,07/25/2023 03:20 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 07:20 AM,07/25/2023 03:20 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:20 AM,07/25/2023 03:20 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:20 AM,07/25/2023 03:20 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 07:20 AM,07/25/2023 03:20 AM,region,San Juan,253068,2471,250597,0.98,99.02
07/25/2023 07:21 AM,07/25/2023 03:20 AM,totals,,1468223,3166,1465057,0.22,99.78
07/25/2023 07:21 AM,07/25/2023 03:20 AM,region,Arecibo,177369,76,177293,0.04,99.96
07/25/2023 07:21 AM,07/25/2023 03:20 AM,region,Bayamon,216496,272,216224,0.13,99.87
07/25/2023 07:21 AM,07/25/2023 03:20 AM,region,Carolina,141663,206,141457,0.15,99.85
07/25/2023 07:21 AM,07/25/2023 03:20 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:21 AM,07/25/2023 03:20 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:21 AM,07/25/2023 03:20 AM,region,Ponce,212508,4,212504,0.0,100.0
07/25/2023 07:21 AM,07/25/2023 03:20 AM,region,San Juan,253068,2471,250597,0.98,99.02
07/25/2023 07:25 AM,07/25/2023 03:25 AM,totals,,1468223,3110,1465113,0.21,99.79
07/25/2023 07:25 AM,07/25/2023 03:25 AM,region,Arecibo,177369,76,177293,0.04,99.96
07/25/2023 07:25 AM,07/25/2023 03:25 AM,region,Bayamon,216496,214,216282,0.1,99.9
07/25/2023 07:25 AM,07/25/2023 03:25 AM,region,Carolina,141663,207,141456,0.15,99.85
07/25/2023 07:25 AM,07/25/2023 03:25 AM,region,Caguas,250514,81,250433,0.03,99.97
07/25/2023 07:25 AM,07/25/2023 03:25 AM,region,Mayaguez,216605,56,216549,0.03,99.97
07/25/2023 07:25 AM,07/25/2023 03:25 AM,region,Ponce,212508,5,212503,0.0,100.0
07/25/2023 07:25 AM,07/25/2023 03:25 AM,region,San Juan,253068,2471,250597,0.98,99.02
07/25/2023 07:27 AM,07/25/2023 03:25 AM,totals,,1468223,3110,1465113,0.21,99.79
07/25/2023 07:27 AM,07/25/2023 03:25 AM,region,Arecibo,177369,76,177293,0.04,99.96
07/25/2023 07:27 AM,07/25/2023 03:25 AM,region,Bayamon,216496,214,216282,0.1,99.9
07/25/2023 07:27 AM,07/25/2023 03:25 AM,region,Carolina,141663,207,141456,0.15,99.85
07/25/2023 07:27 AM,07/25/2023 03:25 AM,region,Caguas,250514,81,250433,0.03,99.97
