timestamp_saved,dataFechaActualizado,Index,Desc,value
07/26/2023 10:11 AM,7/26/2023 6:05:31 AM,5,Capacidad Disponible,2801
07/26/2023 10:11 AM,7/26/2023 6:05:31 AM,6,Próxima Hora MW,2218
07/26/2023 10:11 AM,7/26/2023 6:05:31 AM,7,Máxima para Hoy,2393
07/26/2023 10:11 AM,7/26/2023 6:05:31 AM,8,Máxima Mensual,3004
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,0,Total de Generación,2242
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,1,PREPA,57
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,2,COGEN,43
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,3,Reserva en Rotación,334
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,4,Reserva Operacional,578
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,5,Capacidad Disponible,2801
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,6,Próxima Hora MW,2197
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,7,Máxima para Hoy,2393
07/26/2023 10:22 AM,7/26/2023 6:15:31 AM,8,Máxima Mensual,3004
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,0,Total de Generación,2239
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,1,PREPA,57
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,2,COGEN,43
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,3,Reserva en Rotación,335
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,4,Reserva Operacional,579
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,5,Capacidad Disponible,2801
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,6,Próxima Hora MW,2221
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,7,Máxima para Hoy,2393
07/26/2023 10:30 AM,7/26/2023 6:25:31 AM,8,Máxima Mensual,3004
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,0,Total de Generación,2242
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,1,PREPA,57
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,2,COGEN,43
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,3,Reserva en Rotación,335
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,4,Reserva Operacional,580
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,5,Capacidad Disponible,2802
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,6,Próxima Hora MW,2221
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,7,Máxima para Hoy,2393
07/26/2023 10:38 AM,7/26/2023 6:30:31 AM,8,Máxima Mensual,3004
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,0,Total de Generación,2252
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,1,PREPA,56
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,2,COGEN,44
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,3,Reserva en Rotación,320
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,4,Reserva Operacional,564
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,5,Capacidad Disponible,2802
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,6,Próxima Hora MW,2221
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,7,Máxima para Hoy,2393
07/26/2023 10:46 AM,7/26/2023 6:40:31 AM,8,Máxima Mensual,3004
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,0,Total de Generación,2255
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,1,PREPA,56
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,2,COGEN,44
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,3,Reserva en Rotación,320
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,4,Reserva Operacional,563
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,5,Capacidad Disponible,2802
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,6,Próxima Hora MW,2221
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,7,Máxima para Hoy,2393
07/26/2023 10:53 AM,7/26/2023 6:45:31 AM,8,Máxima Mensual,3004
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,0,Total de Generación,2270
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,1,PREPA,56
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,2,COGEN,44
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,3,Reserva en Rotación,305
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,4,Reserva Operacional,549
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,5,Capacidad Disponible,2802
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,6,Próxima Hora MW,2221
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:01 AM,7/26/2023 6:55:31 AM,8,Máxima Mensual,3004
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,0,Total de Generación,2289
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,1,PREPA,55
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,2,COGEN,45
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,3,Reserva en Rotación,287
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,4,Reserva Operacional,537
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,5,Capacidad Disponible,2810
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,6,Próxima Hora MW,2221
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:10 AM,7/26/2023 7:05:31 AM,8,Máxima Mensual,3004
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,0,Total de Generación,2302
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,1,PREPA,55
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,2,COGEN,45
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,3,Reserva en Rotación,269
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,4,Reserva Operacional,534
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,5,Capacidad Disponible,2796
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,6,Próxima Hora MW,2221
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:18 AM,7/26/2023 7:10:31 AM,8,Máxima Mensual,3004
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,0,Total de Generación,2315
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,1,PREPA,56
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,2,COGEN,44
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,3,Reserva en Rotación,308
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,4,Reserva Operacional,492
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,5,Capacidad Disponible,2794
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,6,Próxima Hora MW,2267
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:26 AM,7/26/2023 7:20:31 AM,8,Máxima Mensual,3004
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,0,Total de Generación,2321
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,1,PREPA,56
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,2,COGEN,44
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,3,Reserva en Rotación,287
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,4,Reserva Operacional,490
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,5,Capacidad Disponible,2790
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,6,Próxima Hora MW,2318
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:34 AM,7/26/2023 7:25:31 AM,8,Máxima Mensual,3004
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,0,Total de Generación,2322
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,1,PREPA,57
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,2,COGEN,43
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,3,Reserva en Rotación,289
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,4,Reserva Operacional,482
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,5,Capacidad Disponible,2789
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,6,Próxima Hora MW,2318
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:41 AM,7/26/2023 7:35:31 AM,8,Máxima Mensual,3004
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,0,Total de Generación,2328
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,1,PREPA,57
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,2,COGEN,43
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,3,Reserva en Rotación,287
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,4,Reserva Operacional,478
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,5,Capacidad Disponible,2796
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,6,Próxima Hora MW,2318
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:49 AM,7/26/2023 7:40:31 AM,8,Máxima Mensual,3004
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,0,Total de Generación,2322
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,1,PREPA,58
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,2,COGEN,42
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,3,Reserva en Rotación,305
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,4,Reserva Operacional,490
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,5,Capacidad Disponible,2805
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,6,Próxima Hora MW,2318
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,7,Máxima para Hoy,2393
07/26/2023 11:56 AM,7/26/2023 7:50:31 AM,8,Máxima Mensual,3004
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,0,Total de Generación,2355
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,1,PREPA,56
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,2,COGEN,44
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,3,Reserva en Rotación,247
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,4,Reserva Operacional,486
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,5,Capacidad Disponible,2821
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,6,Próxima Hora MW,2318
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,7,Máxima para Hoy,2393
07/26/2023 12:07 PM,7/26/2023 8:00:31 AM,8,Máxima Mensual,3004
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,0,Total de Generación,2388
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,1,PREPA,56
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,2,COGEN,44
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,3,Reserva en Rotación,226
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,4,Reserva Operacional,434
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,5,Capacidad Disponible,2805
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,6,Próxima Hora MW,2346
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,7,Máxima para Hoy,2393
07/26/2023 12:20 PM,7/26/2023 8:15:31 AM,8,Máxima Mensual,3004
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,0,Total de Generación,2410
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,1,PREPA,57
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,2,COGEN,43
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,3,Reserva en Rotación,241
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,4,Reserva Operacional,430
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,5,Capacidad Disponible,2829
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,6,Próxima Hora MW,2404
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,7,Máxima para Hoy,2415
07/26/2023 12:37 PM,7/26/2023 8:30:31 AM,8,Máxima Mensual,3004
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,0,Total de Generación,2407
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,1,PREPA,57
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,2,COGEN,43
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,3,Reserva en Rotación,288
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,4,Reserva Operacional,428
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,5,Capacidad Disponible,2826
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,6,Próxima Hora MW,2404
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,7,Máxima para Hoy,2419
07/26/2023 12:50 PM,7/26/2023 8:45:31 AM,8,Máxima Mensual,3004
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,0,Total de Generación,2404
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,1,PREPA,58
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,2,COGEN,42
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,3,Reserva en Rotación,327
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,4,Reserva Operacional,434
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,5,Capacidad Disponible,2832
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,6,Próxima Hora MW,2404
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,7,Máxima para Hoy,2419
07/26/2023 01:00 PM,7/26/2023 8:55:31 AM,8,Máxima Mensual,3004
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,0,Total de Generación,2406
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,1,PREPA,59
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,2,COGEN,41
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,3,Reserva en Rotación,318
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,4,Reserva Operacional,427
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,5,Capacidad Disponible,2824
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,6,Próxima Hora MW,2432
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,7,Máxima para Hoy,2419
07/26/2023 01:11 PM,7/26/2023 9:05:31 AM,8,Máxima Mensual,3004
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,0,Total de Generación,2418
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,1,PREPA,59
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,2,COGEN,41
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,3,Reserva en Rotación,331
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,4,Reserva Operacional,419
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,5,Capacidad Disponible,2823
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,6,Próxima Hora MW,2445
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,7,Máxima para Hoy,2419
07/26/2023 01:22 PM,7/26/2023 9:15:31 AM,8,Máxima Mensual,3004
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,0,Total de Generación,2405
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,1,PREPA,59
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,2,COGEN,41
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,3,Reserva en Rotación,346
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,4,Reserva Operacional,434
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,5,Capacidad Disponible,2833
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,6,Próxima Hora MW,2455
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,7,Máxima para Hoy,2427
07/26/2023 01:38 PM,7/26/2023 9:30:31 AM,8,Máxima Mensual,3004
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,0,Total de Generación,2405
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,1,PREPA,58
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,2,COGEN,42
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,3,Reserva en Rotación,348
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,4,Reserva Operacional,438
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,5,Capacidad Disponible,2834
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,6,Próxima Hora MW,2455
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,7,Máxima para Hoy,2427
07/26/2023 01:46 PM,7/26/2023 9:40:31 AM,8,Máxima Mensual,3004
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,0,Total de Generación,2398
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,1,PREPA,59
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,2,COGEN,41
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,3,Reserva en Rotación,349
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,4,Reserva Operacional,439
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,5,Capacidad Disponible,2842
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,6,Próxima Hora MW,2455
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,7,Máxima para Hoy,2427
07/26/2023 01:53 PM,7/26/2023 9:45:31 AM,8,Máxima Mensual,3004
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,0,Total de Generación,2400
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,1,PREPA,59
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,2,COGEN,41
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,3,Reserva en Rotación,362
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,4,Reserva Operacional,454
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,5,Capacidad Disponible,2838
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,6,Próxima Hora MW,2455
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,7,Máxima para Hoy,2427
07/26/2023 02:01 PM,7/26/2023 9:55:31 AM,8,Máxima Mensual,3004
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,0,Total de Generación,2389
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,1,PREPA,57
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,2,COGEN,43
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,3,Reserva en Rotación,401
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,4,Reserva Operacional,490
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,5,Capacidad Disponible,2861
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,6,Próxima Hora MW,2455
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,7,Máxima para Hoy,2427
07/26/2023 02:10 PM,7/26/2023 10:05:31 AM,8,Máxima Mensual,3004
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,0,Total de Generación,2397
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,1,PREPA,57
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,2,COGEN,43
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,3,Reserva en Rotación,402
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,4,Reserva Operacional,484
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,5,Capacidad Disponible,2872
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,6,Próxima Hora MW,2454
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,7,Máxima para Hoy,2427
07/26/2023 02:20 PM,7/26/2023 10:15:31 AM,8,Máxima Mensual,3004
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,0,Total de Generación,2400
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,1,PREPA,56
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,2,COGEN,44
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,3,Reserva en Rotación,380
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,4,Reserva Operacional,467
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,5,Capacidad Disponible,2855
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,6,Próxima Hora MW,2411
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,7,Máxima para Hoy,2427
07/26/2023 02:36 PM,7/26/2023 10:30:31 AM,8,Máxima Mensual,3004
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,0,Total de Generación,2400
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,1,PREPA,54
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,2,COGEN,46
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,3,Reserva en Rotación,376
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,4,Reserva Operacional,461
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,5,Capacidad Disponible,2857
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,6,Próxima Hora MW,2411
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,7,Máxima para Hoy,2427
07/26/2023 02:43 PM,7/26/2023 10:35:31 AM,8,Máxima Mensual,3004
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,0,Total de Generación,2414
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,1,PREPA,56
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,2,COGEN,44
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,3,Reserva en Rotación,370
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,4,Reserva Operacional,460
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,5,Capacidad Disponible,2849
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,6,Próxima Hora MW,2411
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,7,Máxima para Hoy,2427
07/26/2023 02:51 PM,7/26/2023 10:45:31 AM,8,Máxima Mensual,3004
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,0,Total de Generación,2406
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,1,PREPA,56
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,2,COGEN,44
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,3,Reserva en Rotación,388
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,4,Reserva Operacional,477
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,5,Capacidad Disponible,2850
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,6,Próxima Hora MW,2411
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,7,Máxima para Hoy,2427
07/26/2023 02:58 PM,7/26/2023 10:50:31 AM,8,Máxima Mensual,3004
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,0,Total de Generación,2393
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,1,PREPA,56
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,2,COGEN,44
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,3,Reserva en Rotación,418
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,4,Reserva Operacional,507
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,5,Capacidad Disponible,2894
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,6,Próxima Hora MW,2411
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,7,Máxima para Hoy,2427
07/26/2023 03:07 PM,7/26/2023 11:00:31 AM,8,Máxima Mensual,3004
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,0,Total de Generación,2400
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,1,PREPA,55
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,2,COGEN,45
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,3,Reserva en Rotación,420
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,4,Reserva Operacional,509
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,5,Capacidad Disponible,2907
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,6,Próxima Hora MW,2411
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,7,Máxima para Hoy,2427
07/26/2023 03:18 PM,7/26/2023 11:10:31 AM,8,Máxima Mensual,3004
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,0,Total de Generación,2419
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,1,PREPA,54
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,2,COGEN,46
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,3,Reserva en Rotación,423
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,4,Reserva Operacional,515
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,5,Capacidad Disponible,2933
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,6,Próxima Hora MW,2458
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,7,Máxima para Hoy,2427
07/26/2023 03:26 PM,7/26/2023 11:20:31 AM,8,Máxima Mensual,3004
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,0,Total de Generación,2421
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,1,PREPA,54
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,2,COGEN,46
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,3,Reserva en Rotación,436
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,4,Reserva Operacional,526
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,5,Capacidad Disponible,2937
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,6,Próxima Hora MW,2427
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,7,Máxima para Hoy,2427
07/26/2023 03:34 PM,7/26/2023 11:25:31 AM,8,Máxima Mensual,3004
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,0,Total de Generación,2421
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,1,PREPA,55
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,2,COGEN,45
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,3,Reserva en Rotación,449
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,4,Reserva Operacional,541
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,5,Capacidad Disponible,2938
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,6,Próxima Hora MW,2427
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,7,Máxima para Hoy,2430
07/26/2023 03:42 PM,7/26/2023 11:35:31 AM,8,Máxima Mensual,3004
07/26/2023 03:50 PM,7/26/2023 11:45:31 AM,0,Total de Generación,2408
07/26/2023 03:50 PM,7/26/2023 11:45:31 AM,1,PREPA,55
07/26/2023 03:50 PM,7/26/2023 11:45:31 AM,2,COGEN,45
07/26/2023 03:50 PM,7/26/2023 11:45:31 AM,3,Reserva en Rotación,472
07/26/2023 03:50 PM,7/26/2023 11:45:31 AM,4,Reserva Operacional,558
07/26/2023 03:50 PM,7/26/2023 11:45:31 AM,5,Capacidad Disponible,2917
